0.967,1.754611
0.968,2.60639
0.969,3.54684
0.97,3.86928
0.971,3.84241
0.972,3.73493
0.973,3.27814
0.974,2.57952
0.975,2.415613
0.976,8.30283
0.977,16.17574
0.978,18.0029
0.979,16.57879
0.98,19.8838
0.981,27.6761
0.982,35.1997
0.983,42.1859
0.984,46.7538
0.985,47.2912
0.986,45.9477
0.987,51.8591
0.988,65.5628
0.989,80.3413
0.99,83.0283
0.991,68.5185
0.992,56.427
0.993,54.2774
0.994,54.2774
0.995,59.3827
0.996,64.7567
0.997,65.0254
0.998,63.9506
0.999,58.8453
1,51.3217
