observation,analysis,n_clusters,variable,cluster,mean,stddev
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,275,4,0.32843912,0.0053550266
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,395,1,0.46545467,0.017995218
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,395,2,0.32230723,0.017565062
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,395,3,0.4225609,0.044389118
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,395,4,0.37796587,0.033123944
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,502,1,0.6951494,0.02353216
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,502,2,0.49675,0.02810073
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,502,3,0.6527961,0.04976053
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,502,4,0.57542247,0.045787435
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,619,1,0.601854,0.029299835
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,619,2,0.50617903,0.026508603
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,619,3,0.55459785,0.04542651
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,619,4,0.557865,0.036114424
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,631,1,0.7227835,0.025652949
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,631,2,0.6111001,0.026390925
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,631,3,0.69006306,0.040521707
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,631,4,0.6682818,0.041683722
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,645,1,0.66743886,0.03392084
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,645,2,0.5714875,0.03140741
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,645,3,0.61491203,0.04572613
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,645,4,0.6313151,0.041054726
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,673,1,0.7389342,0.024524434
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,673,2,0.634358,0.02588121
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,673,3,0.708556,0.038431056
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,673,4,0.69074374,0.040340293
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,727,1,0.32708672,0.024721958
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,727,2,0.28137362,0.0130627025
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,727,3,0.2834954,0.023175053
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,727,4,0.31908125,0.015991224
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,889,1,0.06707044,0.0052541574
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,889,2,0.051884502,0.0044306293
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,889,3,0.058843143,0.0023642757
20251016UTc-SED,275_395_502_619_631_645_673_727_889,4,889,4,0.065799624,0.0034902783
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,275,1,0.3388798,0.00504891
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,275,2,0.32797197,0.0041151317
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,275,3,0.336461,0.0064136423
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,275,4,0.3211984,0.004189688
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,275,5,0.32860678,0.0042828396
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,395,1,0.3182959,0.018219477
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,395,2,0.3487179,0.022768427
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,395,3,0.4547825,0.022063764
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,395,4,0.3657735,0.02327853
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,395,5,0.46395615,0.021633783
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,502,1,0.49314532,0.029879984
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,502,2,0.5310048,0.034309223
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,502,3,0.68507475,0.023105867
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,502,4,0.5868498,0.030067371
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,502,5,0.69360155,0.028224742
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,619,1,0.51252127,0.028672451
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,619,2,0.51706743,0.029547289
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,619,3,0.5819643,0.024719188
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,619,4,0.49824244,0.02421352
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,619,5,0.6068724,0.02863301
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,631,1,0.613797,0.029482616
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,631,2,0.62730366,0.028395826
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,631,3,0.711307,0.024418514
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,631,4,0.6394797,0.023687972
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,631,5,0.7259559,0.02558722
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,645,1,0.5775069,0.034296494
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,645,2,0.5858319,0.033592578
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,645,3,0.64187086,0.027211335
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,645,4,0.56007326,0.023727234
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,645,5,0.67446256,0.032347888
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,673,1,0.6366556,0.02892638
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,673,2,0.65098774,0.027739322
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,673,3,0.72861034,0.023652248
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,673,4,0.66058177,0.023686493
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,673,5,0.74184304,0.024552166
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,727,1,0.28436744,0.013321011
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,727,2,0.29432324,0.021656716
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,727,3,0.30004758,0.014099907
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,727,4,0.25580925,0.012915436
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,727,5,0.3339732,0.022388449
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,889,1,0.049552307,0.0030513415
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,889,2,0.061293308,0.004851534
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,889,3,0.05900512,0.0023294736
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,889,4,0.05983768,0.002615048
20251016UTc-SED,275_395_502_619_631_645_673_727_889,5,889,5,0.06922628,0.0035810813
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,1,0.32869145,0.0043012495
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,2,0.33974212,0.0048772
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,3,0.32933164,0.0045101237
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,4,0.33743548,0.006301169
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,5,0.3266148,0.0035146372
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,275,6,0.32480294,0.0056412397
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,1,0.46938705,0.015951222
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,2,0.31882036,0.01958015
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,3,0.33300978,0.014678841
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,4,0.45842624,0.020530751
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,5,0.38419077,0.030249195
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,395,6,0.3938906,0.03639483
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,1,0.70050824,0.02154015
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,2,0.49620822,0.031582218
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,3,0.50657,0.026037954
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,4,0.68819195,0.022586167
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,5,0.5847877,0.042188987
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,502,6,0.62040895,0.04234412
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,1,0.6104135,0.026196089
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,2,0.51766115,0.028157692
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,3,0.4967147,0.021802718
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,4,0.5850263,0.02506107
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,5,0.5617074,0.031396486
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,619,6,0.52671236,0.03972876
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,1,0.7293668,0.02246546
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,2,0.61839145,0.030065758
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,3,0.6071438,0.020694308
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,4,0.7132047,0.025680121
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,5,0.67417413,0.03769542
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,631,6,0.6658019,0.035282753
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,1,0.6776142,0.029958593
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,2,0.58346105,0.034111597
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,3,0.5625661,0.025669666
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,4,0.64543515,0.02774024
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,5,0.63587946,0.037862584
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,645,6,0.58742774,0.04001953
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,1,0.74489546,0.021485979
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,2,0.6409167,0.029810589
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,3,0.63130045,0.01994245
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,4,0.73033124,0.025006287
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,5,0.69641274,0.036914293
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,673,6,0.6859028,0.03391647
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,1,0.33593714,0.02209861
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,2,0.28643176,0.013346715
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,3,0.279921,0.01691112
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,4,0.30315167,0.013782116
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,5,0.31974387,0.011352889
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,727,6,0.2690953,0.020337204
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,1,0.06962553,0.0034727787
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,2,0.049020898,0.0028601398
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,3,0.05748411,0.0032675436
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,4,0.059505787,0.0026434234
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,5,0.06672176,0.0027707345
20251016UTc-SED,275_395_502_619_631_645_673_727_889,6,889,6,0.058962066,0.0023456572
20251016UTc-NEZ-West,NH3_PCld,4,NH3,1,59.738472,15.948915
20251016UTc-NEZ-West,NH3_PCld,4,NH3,2,164.90028,32.162174
20251016UTc-NEZ-West,NH3_PCld,4,NH3,3,210.22003,30.256075
20251016UTc-NEZ-West,NH3_PCld,4,NH3,4,131.58139,16.894768
20251016UTc-NEZ-West,NH3_PCld,4,PCld,1,1871.5002,109.16789
20251016UTc-NEZ-West,NH3_PCld,4,PCld,2,1926.6729,111.35814
20251016UTc-NEZ-West,NH3_PCld,4,PCld,3,2315.601,128.1221
20251016UTc-NEZ-West,NH3_PCld,4,PCld,4,1634.609,99.23128
20251016UTc-NEZ-West,NH3_PCld,5,NH3,1,129.41124,16.704016
20251016UTc-NEZ-West,NH3_PCld,5,NH3,2,224.91939,19.117012
20251016UTc-NEZ-West,NH3_PCld,5,NH3,3,168.47188,37.115543
20251016UTc-NEZ-West,NH3_PCld,5,NH3,4,59.776375,15.980098
20251016UTc-NEZ-West,NH3_PCld,5,NH3,5,164.01573,29.303871
20251016UTc-NEZ-West,NH3_PCld,5,PCld,1,1607.1223,88.87427
20251016UTc-NEZ-West,NH3_PCld,5,PCld,2,2382.3782,105.86864
20251016UTc-NEZ-West,NH3_PCld,5,PCld,3,2097.6816,90.615395
20251016UTc-NEZ-West,NH3_PCld,5,PCld,4,1871.5791,108.76061
20251016UTc-NEZ-West,NH3_PCld,5,PCld,5,1852.6277,70.20708
20251016UTc-NEZ-West,NH3_PCld,6,NH3,1,61.208244,18.274141
20251016UTc-NEZ-West,NH3_PCld,6,NH3,2,223.98193,19.845383
20251016UTc-NEZ-West,NH3_PCld,6,NH3,3,170.52525,37.857895
20251016UTc-NEZ-West,NH3_PCld,6,NH3,4,162.37614,29.576527
20251016UTc-NEZ-West,NH3_PCld,6,NH3,5,58.54446,14.08482
20251016UTc-NEZ-West,NH3_PCld,6,NH3,6,130.8212,16.2341
20251016UTc-NEZ-West,NH3_PCld,6,PCld,1,1776.5312,68.74681
20251016UTc-NEZ-West,NH3_PCld,6,PCld,2,2381.666,104.81722
20251016UTc-NEZ-West,NH3_PCld,6,PCld,3,2098.8845,88.374
20251016UTc-NEZ-West,NH3_PCld,6,PCld,4,1857.3113,70.973976
20251016UTc-NEZ-West,NH3_PCld,6,PCld,5,1956.8574,62.728207
20251016UTc-NEZ-West,NH3_PCld,6,PCld,6,1609.436,88.959114
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,NH3,1,58.25624,14.487316
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,NH3,2,148.36626,22.589636
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,NH3,3,198.46185,33.459427
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,NH3,4,67.50457,25.66291
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,PCld,1,1908.1821,103.20417
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,PCld,2,1794.7783,170.30328
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,PCld,3,2116.8904,220.3617
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,PCld,4,1841.0547,114.902985
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,AOI,1,0.17334385,0.014872954
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,AOI,2,0.23688218,0.019403342
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,AOI,3,0.26380238,0.014403463
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,AOI,4,0.24581102,0.021848252
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,CI,1,0.45621413,0.024038788
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,CI,2,0.6742916,0.030298868
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,CI,3,0.6717917,0.024474747
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,4,CI,4,0.48959404,0.049773883
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,NH3,1,135.97644,18.925102
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,NH3,2,58.460583,14.410082
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,NH3,3,213.82915,20.34178
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,NH3,4,62.074448,20.449171
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,NH3,5,151.04265,23.382992
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,PCld,1,1636.4784,112.40367
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,PCld,2,1911.2197,101.964615
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,PCld,3,2129.4219,239.63972
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,PCld,4,1827.7706,107.13121
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,PCld,5,1944.4711,147.26485
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,AOI,1,0.25501704,0.010904971
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,AOI,2,0.17202042,0.013750525
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,AOI,3,0.26269463,0.014675925
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,AOI,4,0.24168909,0.022124464
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,AOI,5,0.2388337,0.023490472
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,CI,1,0.6903652,0.021285104
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,CI,2,0.4571305,0.023882356
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,CI,3,0.68035764,0.01551087
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,CI,4,0.4789277,0.04372558
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,5,CI,5,0.65245616,0.039116804
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,1,162.29071,20.106878
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,2,135.00314,28.001247
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,3,215.11101,20.311682
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,4,134.26855,17.15676
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,5,58.485527,14.384676
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,NH3,6,60.06426,18.454515
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,1,1882.4686,121.874954
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,2,2034.7427,187.51863
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,3,2137.9314,231.25441
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,4,1648.623,126.8133
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,5,1912.7064,101.41386
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,PCld,6,1827.2355,106.53722
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,1,0.22396871,0.011790933
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,2,0.26623884,0.014653367
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,3,0.26284212,0.0135865165
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,4,0.25671104,0.009545756
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,5,0.1713935,0.01323485
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,AOI,6,0.23953156,0.022164892
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,1,0.6738498,0.028259037
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,2,0.6139723,0.03926999
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,3,0.68104327,0.013587383
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,4,0.68554413,0.022987034
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,5,0.45761994,0.023818538
20251016UTc-NEZ-West,NH3_PCld_AOI_CI,6,CI,6,0.47438985,0.041205276
20251016UTc-NEZ-West,AOI_CI,4,AOI,1,0.247133,0.022737874
20251016UTc-NEZ-West,AOI_CI,4,AOI,2,0.26049522,0.013301638
20251016UTc-NEZ-West,AOI_CI,4,AOI,3,0.17303126,0.014701341
20251016UTc-NEZ-West,AOI_CI,4,AOI,4,0.22431283,0.012560301
20251016UTc-NEZ-West,AOI_CI,4,CI,1,0.49448052,0.054502062
20251016UTc-NEZ-West,AOI_CI,4,CI,2,0.6799525,0.021484392
20251016UTc-NEZ-West,AOI_CI,4,CI,3,0.45507112,0.022539187
20251016UTc-NEZ-West,AOI_CI,4,CI,4,0.66478133,0.03181695
20251016UTc-NEZ-West,AOI_CI,5,AOI,1,0.16919681,0.0115990145
20251016UTc-NEZ-West,AOI_CI,5,AOI,2,0.2602552,0.013196954
20251016UTc-NEZ-West,AOI_CI,5,AOI,3,0.22149906,0.01699855
20251016UTc-NEZ-West,AOI_CI,5,AOI,4,0.26353237,0.013999902
20251016UTc-NEZ-West,AOI_CI,5,AOI,5,0.22285755,0.011243033
20251016UTc-NEZ-West,AOI_CI,5,CI,1,0.45847777,0.022584228
20251016UTc-NEZ-West,AOI_CI,5,CI,2,0.680297,0.020926578
20251016UTc-NEZ-West,AOI_CI,5,CI,3,0.44662663,0.025094686
20251016UTc-NEZ-West,AOI_CI,5,CI,4,0.5426818,0.042244516
20251016UTc-NEZ-West,AOI_CI,5,CI,5,0.6676223,0.029901195
20251016UTc-NEZ-West,AOI_CI,6,AOI,1,0.16863342,0.011228153
20251016UTc-NEZ-West,AOI_CI,6,AOI,2,0.21693984,0.0061908215
20251016UTc-NEZ-West,AOI_CI,6,AOI,3,0.26235798,0.01461754
20251016UTc-NEZ-West,AOI_CI,6,AOI,4,0.2466059,0.008679438
20251016UTc-NEZ-West,AOI_CI,6,AOI,5,0.21772426,0.016396692
20251016UTc-NEZ-West,AOI_CI,6,AOI,6,0.2705747,0.00781648
20251016UTc-NEZ-West,AOI_CI,6,CI,1,0.45919603,0.022616863
20251016UTc-NEZ-West,AOI_CI,6,CI,2,0.66941464,0.02846334
20251016UTc-NEZ-West,AOI_CI,6,CI,3,0.536996,0.044578433
20251016UTc-NEZ-West,AOI_CI,6,CI,4,0.68100196,0.026089476
20251016UTc-NEZ-West,AOI_CI,6,CI,5,0.44318023,0.02347006
20251016UTc-NEZ-West,AOI_CI,6,CI,6,0.67456114,0.018359922
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,1,0.33092937,0.0077550844
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,2,0.32418677,0.0059270537
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,3,0.3021777,0.0066453996
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,275,4,0.29980204,0.0065853572
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,1,0.28145805,0.023188855
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,2,0.49748996,0.023066588
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,3,0.4247459,0.037020333
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,395,4,0.29531327,0.02522054
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,1,0.44537184,0.032764044
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,2,0.7188775,0.02133335
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,3,0.6252927,0.047559157
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,502,4,0.4795128,0.032214254
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,1,0.52234197,0.020937117
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,2,0.6270598,0.023730202
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,3,0.5379549,0.048355166
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,619,4,0.5201873,0.029140841
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,1,0.618206,0.02175732
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,2,0.73582524,0.020551292
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,3,0.6489547,0.045919
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,631,4,0.6123183,0.031657882
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,1,0.6053467,0.021556953
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,2,0.686181,0.02646705
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,3,0.59084153,0.0544672
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,645,4,0.5975437,0.03511004
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,1,0.65217894,0.018872676
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,2,0.7536186,0.02050813
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,3,0.66736525,0.045955822
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,673,4,0.6393456,0.035009112
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,1,0.3040482,0.010858727
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,2,0.35552034,0.020319767
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,3,0.3107448,0.027733324
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,727,4,0.31313956,0.015112266
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,1,0.056985933,0.0038816328
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,2,0.07594,0.0051276977
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,3,0.08071117,0.002575478
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,4,889,4,0.072320834,0.004856286
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,1,0.32741705,0.0039778408
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,2,0.3009163,0.0060009123
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,3,0.33071774,0.007950579
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,4,0.29976478,0.0064523164
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,275,5,0.31977373,0.0061556753
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,1,0.4882176,0.022082936
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,2,0.41719422,0.035997055
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,3,0.28128192,0.02309197
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,4,0.2940864,0.023776311
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,395,5,0.50384605,0.02076438
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,1,0.71161616,0.020201372
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,2,0.6164472,0.0453151
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,3,0.44536376,0.032652557
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,4,0.4779511,0.030436803
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,502,5,0.7226335,0.021611359
