x,y,dx_px,dy_px,speed_m_s,dir_from_deg
55.0,60.0,2.0163748264312744,2.8724546432495117,12.164117539354308,215.06767473394453
60.0,60.0,1.3270829916000366,1.3672668933868408,6.60419066054202,224.14554627593185
65.0,60.0,0.4868224263191223,1.3944637775421143,5.11932192478567,199.2446484437855
70.0,60.0,-0.49992918968200684,1.18510103225708,4.458119862974914,157.12778395271573
75.0,60.0,-0.74539715051651,0.5676473379135132,3.2474322445730905,127.2906055548192
80.0,60.0,-0.11779820173978806,-0.267840713262558,1.014162169543077,23.74022597534764
85.0,60.0,-0.3749753534793854,0.037393707782030106,1.3061222673699435,95.69488505752918
90.0,60.0,0.42882537841796875,-0.663194477558136,2.73732582155555,327.1130579631058
95.0,60.0,2.8683316707611084,-3.818965196609497,16.554356295150082,323.090680310263
100.0,60.0,2.9287617206573486,-4.739594459533691,19.310920218388745,328.2866261462838
105.0,60.0,2.4819579124450684,-3.7323415279388428,15.53558317237763,326.3766175835578
110.0,60.0,-0.18745912611484528,-0.9072964787483215,3.211137550264487,11.673781534433601
115.0,60.0,-1.5784578323364258,0.6998154520988464,5.984571036504655,113.91029133044094
120.0,60.0,-1.3669711351394653,1.1396105289459229,6.168483946122512,129.81714369499673
125.0,60.0,-1.289253830909729,1.3712613582611084,6.523629308222231,136.76552194705437
130.0,60.0,-0.3221898674964905,0.9292524456977844,3.40891830255277,160.8775755260749
135.0,60.0,1.0560460090637207,0.14449743926525116,3.6943923613774645,262.20867391508904
140.0,60.0,2.5065157413482666,-0.8766266703605652,9.20366094650752,289.276730272146
145.0,60.0,3.6701109409332275,-1.7313039302825928,14.065048664076327,295.25468971322516
150.0,60.0,3.0692121982574463,-1.9193532466888428,12.54682761126518,302.0200886153231
155.0,60.0,2.8360719680786133,-2.1419427394866943,12.318420164208915,307.0619189266
160.0,60.0,0.7626508474349976,-1.3373836278915405,5.3361456658903785,330.30579639179626
165.0,60.0,-0.31308257579803467,-0.253338485956192,1.395915709111457,51.02109320503655
170.0,60.0,-0.9493371248245239,0.37753066420555115,3.5410723276961944,111.6866365138473
175.0,60.0,-0.06873052567243576,0.8216619491577148,2.8578509931218883,175.2184438667773
180.0,60.0,-0.3494178056716919,1.2815662622451782,4.60408938274934,164.74905369032206
185.0,60.0,-0.7952789068222046,1.3651745319366455,5.476075117239335,149.77717131228184
190.0,60.0,-1.8777881860733032,0.8779833316802979,7.184757594156585,115.0590272983149
195.0,60.0,-1.379912257194519,1.1757683753967285,6.2835491932102014,130.43299716853437
200.0,60.0,0.23377901315689087,1.4472732543945312,5.081314009474046,189.17576806613528
205.0,60.0,1.7216148376464844,1.3960098028182983,7.682399732494182,230.96236112649453
210.0,60.0,2.137824296951294,0.006822584662586451,7.4098008151628,269.8171486871017
215.0,60.0,2.4998579025268555,0.7743321061134338,9.070726740971192,252.7896093935919
220.0,60.0,1.909130334854126,0.8162111639976501,7.196482642818266,246.8518218466068
225.0,60.0,2.52864146232605,1.230149507522583,9.74644635534694,244.0577117120783
230.0,60.0,2.76914644241333,1.3626853227615356,10.69711598955762,243.79839508951852
235.0,60.0,3.676936149597168,2.2004711627960205,14.85222466981249,239.10148836657493
240.0,60.0,3.5410561561584473,2.433997631072998,14.893213841403654,235.49673447559954
245.0,60.0,2.4019532203674316,2.251286268234253,11.410383931718249,226.85452857094856
250.0,60.0,-0.7380582690238953,0.8714159727096558,3.9581027369978132,139.7365898631221
255.0,60.0,-2.186876058578491,-0.01573069579899311,7.579974053342783,89.58786556292716
260.0,60.0,-0.672716498374939,0.15636707842350006,2.393815424567051,103.08554043325688
265.0,60.0,0.6207616925239563,0.43331992626190186,2.6239271639611705,235.0832050281599
270.0,60.0,0.1590658277273178,-0.08288802206516266,0.6216898618263664,297.52368544079445
275.0,60.0,-2.3228938579559326,-2.4086334705352783,11.598183107853083,43.96186157263111
280.0,60.0,-3.231210708618164,-3.2520909309387207,15.889703591187113,44.81547295737903
285.0,60.0,-3.6676971912384033,-1.7322319746017456,14.05885601236964,64.71890752578872
290.0,60.0,-3.709805965423584,-0.5900839567184448,13.019941876380456,80.96221101057063
295.0,60.0,-1.9732494354248047,-0.060521770268678665,6.842557867825096,88.24322500802202
300.0,60.0,-1.0679227113723755,-0.17802463471889496,3.752530425422967,80.53571940074767
305.0,60.0,1.0193604230880737,-1.1411734819412231,5.303561121068768,318.2269768294026
310.0,60.0,1.8674595355987549,-1.4782500267028809,8.25514062056629,308.36455360165354
315.0,60.0,2.3120365142822266,-0.9982750415802002,8.728662244671245,293.3533850267135
320.0,60.0,1.9045398235321045,0.18064287304878235,6.630818612234516,264.5817864911954
325.0,60.0,1.9644341468811035,0.3287000358104706,6.903445325070029,260.50095045734565
330.0,60.0,1.6879336833953857,0.2391572743654251,5.908860730290445,261.93564453611305
335.0,60.0,2.1669673919677734,-0.17266076803207397,7.5345779045314165,274.5556188312023
340.0,60.0,2.3452112674713135,-0.4178350865840912,8.256576683097261,280.1021153789858
345.0,60.0,2.7699830532073975,-0.4372570812702179,9.719726896283907,278.9704336120135
0.0,65.0,0.7643073201179504,-1.4522062540054321,5.687953383313614,332.2418227646983
5.0,65.0,1.4264018535614014,-2.0101802349090576,8.543216760898371,324.6409061004434
10.0,65.0,0.7864036560058594,-2.1262307167053223,7.8574890000618085,339.70267781320183
15.0,65.0,0.9605637788772583,-2.022455930709839,7.760355776743386,334.59465784386447
20.0,65.0,1.4699819087982178,-1.2490061521530151,6.685812054932814,310.3537078767047
25.0,65.0,2.412018299102783,-0.4067712724208832,8.478177926616782,279.57249125547287
30.0,65.0,3.8722596168518066,0.408351331949234,13.495790228870248,263.9800908670508
35.0,65.0,2.440697431564331,1.030303955078125,9.182382923935863,247.1136869436276
40.0,65.0,1.9635190963745117,1.7113827466964722,9.02781926076896,228.9249332265784
45.0,65.0,1.9043360948562622,1.973639965057373,9.505868021966497,223.97616783714446
50.0,65.0,2.0778250694274902,2.0772461891174316,10.183470183243204,225.00798238979098
55.0,65.0,1.1964893341064453,1.4240331649780273,6.446682672961887,220.03737029549058
60.0,65.0,0.5311911106109619,0.9050418138504028,3.637292013450024,210.40971179024692
65.0,65.0,-0.18265977501869202,1.2901967763900757,4.516454256738897,171.9418954353688
70.0,65.0,-1.1552687883377075,1.3169468641281128,6.071981016486457,138.7417038565378
75.0,65.0,-1.0061854124069214,0.489442378282547,3.8781807621667466,115.93984451827549
80.0,65.0,0.04340916872024536,-0.8599799871444702,2.9845113099388363,357.1103362232094
85.0,65.0,-0.04297817870974541,-0.6194931864738464,2.1523430248505786,3.9686133608185514
90.0,65.0,1.7673758268356323,-2.2311506271362305,9.865499156607155,321.6159705980249
95.0,65.0,3.2025084495544434,-4.629029750823975,19.50977032816297,325.32329566096723
100.0,65.0,2.662468194961548,-4.6572771072387695,18.59387528504246,330.2442970442238
105.0,65.0,0.8993493318557739,-3.0479962825775146,11.014730530492903,343.5606477639265
110.0,65.0,-2.433436155319214,0.01031173299998045,8.434438367731728,90.2427905259612
115.0,65.0,-3.372070789337158,1.0635110139846802,12.255206137210152,107.50465454470276
120.0,65.0,-3.1998229026794434,1.1507872343063354,11.786121574841916,109.78066065926771
125.0,65.0,-2.382538318634033,0.912775456905365,8.843232880237593,110.96236113796868
130.0,65.0,-1.0092918872833252,0.6279985308647156,4.120134814972098,121.89057448979514
135.0,65.0,-0.23389650881290436,0.376980185508728,1.5376897995250802,148.1825598853074
140.0,65.0,1.8714314699172974,-0.7304966449737549,6.963081762302715,291.3227458107763
145.0,65.0,3.6750547885894775,-2.266369342803955,14.965247256016688,301.66171746086906
150.0,65.0,3.440476655960083,-2.5035698413848877,14.747842080018687,306.0426740333123
155.0,65.0,3.0327396392822266,-2.5070536136627197,13.638212458782876,309.57927952645093
160.0,65.0,1.5736920833587646,-1.5066657066345215,7.551292045943371,313.753481625376
165.0,65.0,0.14352619647979736,-1.0303711891174316,3.605778388340944,352.0699754621935
170.0,65.0,-1.0897364616394043,-0.8233672380447388,4.733966571116602,52.92656519065201
175.0,65.0,-0.5214148163795471,-0.5945082306861877,2.740824309428699,41.252456343222605
180.0,65.0,0.04963576793670654,-0.24511149525642395,0.8668079765933103,348.5522487664834
185.0,65.0,0.09478752315044403,-0.09462607651948929,0.4642251134734508,314.951163969502
190.0,65.0,-0.49581053853034973,-0.4966370761394501,2.432344349935259,44.95228251349363
195.0,65.0,-0.7641381025314331,-0.30682340264320374,2.8540555247203443,68.12312186104236
200.0,65.0,0.2926396131515503,0.025546597316861153,1.0181552077738596,265.0108910845388
205.0,65.0,0.8908801078796387,0.3557237386703491,3.324872681407195,248.23343396092443
210.0,65.0,1.3060436248779297,0.18417970836162567,4.571576742964718,261.9730176091557
215.0,65.0,2.329511880874634,0.6569163203239441,8.389056137883756,254.25168548505928
220.0,65.0,2.562075138092041,0.5620852708816528,9.091422947387827,257.6261017433885
225.0,65.0,2.661623954772949,0.22183376550674438,9.257254301235053,265.23567914112607
230.0,65.0,2.949951410293579,0.985138475894928,10.779693749428034,251.53321941951333
235.0,65.0,3.318477153778076,2.3626327514648438,14.119265278082983,234.55054300964673
240.0,65.0,2.1432316303253174,2.5207061767578125,11.468003998115364,220.37286721320885
245.0,65.0,-0.6368299722671509,1.2002630233764648,4.7094454871851035,152.05068055632591
250.0,65.0,-4.24213171005249,-0.5998362302780151,14.849616743210147,81.95174846186967
255.0,65.0,-5.442902565002441,-1.7789312601089478,19.847307411236105,71.90079433829828
260.0,65.0,-5.286874771118164,-2.139395236968994,19.76793814721873,67.96871095500813
265.0,65.0,-2.532050848007202,-0.9915381073951721,9.42507130256104,68.61494408892213
270.0,65.0,-0.4289434552192688,-0.2762461304664612,1.768369755030821,57.21784678331659
275.0,65.0,-3.05421781539917,-2.6483700275421143,14.011556480623538,49.07082278974667
280.0,65.0,-3.9401650428771973,-3.0173654556274414,17.20121737756578,52.555226197509796
285.0,65.0,-4.161993980407715,-1.5947201251983643,15.448281108900591,69.03503978976062
290.0,65.0,-4.141829967498779,-0.5871948003768921,14.499258537665646,81.93084723828343
295.0,65.0,-2.5317821502685547,-0.10208892077207565,8.782363911989382,87.69091617964801
300.0,65.0,-1.3558694124221802,-0.2136719673871994,4.7574813376104235,81.04438872093942
305.0,65.0,0.4411725699901581,-1.2600244283676147,4.6272406133638,340.7033096731778
310.0,65.0,1.7468554973602295,-1.887760877609253,8.91460297695775,317.2201085039251
315.0,65.0,2.3905460834503174,-1.388297438621521,9.581601697127564,300.1456589571652
320.0,65.0,2.3346309661865234,0.4038178324699402,8.212056101383563,260.1867258266151
325.0,65.0,1.9959089756011963,0.40691104531288147,7.060184140481992,258.4768805763513
330.0,65.0,1.76496422290802,0.3330039083957672,6.225350998032219,259.3153449312057
335.0,65.0,1.853023648262024,-0.17386111617088318,6.450843584326508,275.36012069107755
340.0,65.0,1.9705880880355835,-0.49698615074157715,7.043986575318496,284.15492272047356
345.0,65.0,2.128108263015747,-0.9127259850502014,8.025871746081277,293.21404631742666
0.0,70.0,1.1871495246887207,-4.146413803100586,14.949028409976451,344.02318355710185
5.0,70.0,2.230785846710205,-4.669434547424316,17.936503987172394,334.4642261126121
10.0,70.0,1.1359981298446655,-2.763660430908203,10.356594247949129,337.6549665382159
15.0,70.0,1.9151818752288818,-0.6748082637786865,7.0380790182743285,289.4097477531113
20.0,70.0,2.524407148361206,0.2708691954612732,8.799895544164196,263.8755882233862
25.0,70.0,3.2731246948242188,0.6156507730484009,11.543686124298825,259.3475438638992
30.0,70.0,4.371781349182129,0.8113313913345337,15.41145614542991,259.4864479987788
35.0,70.0,3.7195045948028564,0.7279361486434937,13.136484710336898,258.9267265239158
40.0,70.0,2.727222442626953,1.3427923917770386,10.53629422809286,243.7859196949624
45.0,70.0,1.7726836204528809,2.038991928100586,9.364630134664054,221.0034406452486
50.0,70.0,1.4312207698822021,2.1125993728637695,8.844469777535862,214.11642607791757
55.0,70.0,0.6400631666183472,1.5658330917358398,5.863139951341049,202.23319505393874
60.0,70.0,0.5092853903770447,1.159162998199463,4.388369637439716,203.71858067960994
65.0,70.0,-0.22983846068382263,1.397384524345398,4.908453100359895,170.65975506542645
70.0,70.0,-0.7199414968490601,0.7364199161529541,3.5695566408219994,135.64826188243705
75.0,70.0,0.22915329039096832,-1.120847463607788,3.9652507882794454,348.44531378440104
80.0,70.0,1.5580638647079468,-2.9953835010528564,11.70260522574849,332.5185758225001
85.0,70.0,0.7351770997047424,-1.8402024507522583,6.868365329271941,338.2228557005269
90.0,70.0,1.8681683540344238,-2.503974199295044,10.828190376632877,323.27406841540386
95.0,70.0,3.1663453578948975,-4.290567874908447,18.482331608615603,323.573484768259
100.0,70.0,2.0539095401763916,-4.016302108764648,15.635301923433174,332.91510693592033
105.0,70.0,-1.556323528289795,-1.6269530057907104,7.803663915853962,43.728948912314024
110.0,70.0,-4.294704437255859,0.60776287317276,15.033887276123469,98.05469799135159
115.0,70.0,-4.824054718017578,0.8346034288406372,16.968709580443335,99.81550531193619
120.0,70.0,-3.7129268646240234,0.44980353116989136,12.96320652829305,96.90745231355544
125.0,70.0,-2.4284768104553223,0.33266323804855347,8.49577924440064,97.80007630131246
130.0,70.0,-0.8774346709251404,0.2416859120130539,3.1544751420224415,105.40000834027774
135.0,70.0,0.22355322539806366,-0.36469489336013794,1.4826281377758859,328.492244584618
140.0,70.0,3.0905401706695557,-2.056260347366333,12.866230591318129,303.6374158296043
145.0,70.0,4.005603313446045,-3.1827187538146973,17.73258212924991,308.4694820870996
150.0,70.0,2.783160448074341,-2.7051403522491455,13.452379165337822,314.185554640065
155.0,70.0,1.4337085485458374,-2.130559206008911,8.900885577173497,326.06236708649345
160.0,70.0,0.5887234807014465,-1.6465942859649658,6.06096374545372,340.325992995221
165.0,70.0,0.51419997215271,-1.698259711265564,6.1501160548683025,343.15470957177564
170.0,70.0,0.17836618423461914,-1.583203911781311,5.522147346479588,353.5720737861735
175.0,70.0,0.49753907322883606,-1.265059471130371,4.711660246659598,338.5306314931619
180.0,70.0,1.528900146484375,-1.2840136289596558,6.920114941786467,310.0244913075046
185.0,70.0,2.362276554107666,-1.4484738111495972,9.60436022555731,301.51531830076374
190.0,70.0,1.1780303716659546,-1.7790850400924683,7.3956496283058595,326.4892593858252
195.0,70.0,-1.3410606384277344,-1.0962157249450684,6.003472630723393,50.73659698773508
200.0,70.0,-0.6688738465309143,-0.4700976610183716,2.8336443877134,54.89969907872353
205.0,70.0,0.24673713743686676,-0.05230387672781944,0.874201955864143,281.9685093726897
210.0,70.0,0.6669368743896484,0.09895036369562149,2.336926770735534,261.56085044459417
215.0,70.0,1.1992281675338745,0.6497855186462402,4.727504047678612,241.5495512980002
220.0,70.0,1.4163286685943604,0.71290123462677,5.495832980098907,243.28185376303173
225.0,70.0,1.2608169317245483,0.5001314282417297,4.7012844911376375,248.36313284215052
230.0,70.0,1.5245301723480225,1.3243666887283325,6.999440812648908,229.01899673876196
235.0,70.0,1.5434527397155762,1.964956283569336,8.660428889026837,218.14926631323107
240.0,70.0,-0.008930965326726437,2.1496670246124268,7.450874632885729,179.7619614246022
245.0,70.0,-3.7733469009399414,0.47791141271591187,13.183014870887854,97.21833544524526
250.0,70.0,-6.039400577545166,-1.366200566291809,21.461657378605832,77.25339579212078
255.0,70.0,-6.176055431365967,-1.8903234004974365,22.386632041515007,72.98206839528802
260.0,70.0,-5.500636577606201,-1.6320488452911377,19.88685436808348,73.47428174129396
265.0,70.0,-3.9869604110717773,-0.6198387145996094,13.98492769789953,81.16316839178216
270.0,70.0,-4.913102626800537,-1.150665044784546,17.489756013676523,76.81871289721062
275.0,70.0,-4.631705284118652,-1.39543879032135,16.766395855219827,73.23351199888805
280.0,70.0,-4.4031805992126465,-2.195270538330078,17.053153507234754,63.500774601862986
285.0,70.0,-3.7040059566497803,-1.1738723516464233,13.467494127547756,72.41556721828931
290.0,70.0,-3.400930643081665,-0.024901563301682472,11.78804350580761,89.5804886561308
295.0,70.0,-1.907281756401062,0.4056836664676666,6.758583301020122,102.00800193535247
300.0,70.0,-1.0051383972167969,0.02349047176539898,3.484791070819656,91.33878075074887
305.0,70.0,0.1612856686115265,-1.1164747476577759,3.9099044620007875,351.7799314462979
310.0,70.0,1.2241182327270508,-1.471233606338501,6.633617156836115,320.2383499427201
315.0,70.0,2.847745180130005,-1.4072802066802979,11.009810338715537,296.2973622199565
320.0,70.0,2.98931884765625,-0.8411680459976196,10.763455056472765,285.7161351846379
325.0,70.0,2.2575876712799072,-0.41964834928512573,7.958903593942356,280.53015731496373
330.0,70.0,1.5833830833435059,-0.2009856104850769,5.532089167418352,277.2341119798983
335.0,70.0,1.6750130653381348,-0.4028609097003937,5.971201832018431,283.52347321194304
340.0,70.0,1.7822697162628174,-0.6481972932815552,6.573264449360955,289.9859234905005
345.0,70.0,1.8798469305038452,-1.1574208736419678,7.6515683520037,301.62058763695006
0.0,75.0,1.435212254524231,-5.31514310836792,19.082243804960594,344.8891828879806
5.0,75.0,2.3129916191101074,-5.727873802185059,21.410547923026577,338.0104885601276
10.0,75.0,1.5911884307861328,-3.8080036640167236,14.304575910303807,337.32220830027256
15.0,75.0,2.2824485301971436,-0.8910932540893555,8.492564547755624,291.3262257112266
20.0,75.0,2.9220468997955322,0.4609851539134979,10.253161907557384,261.03484754815486
25.0,75.0,3.8673300743103027,0.9806042313575745,13.828472096963983,255.7718874282251
30.0,75.0,4.759084701538086,1.2372965812683105,17.04349180442841,255.42652177906496
35.0,75.0,4.034640312194824,0.8936055898666382,14.323074094563795,257.5115415032079
40.0,75.0,3.2463057041168213,0.9018296003341675,11.677896675645663,254.4746107026412
45.0,75.0,1.3009653091430664,1.9773412942886353,8.203873528028584,213.342383378139
50.0,75.0,0.44259846210479736,2.327979326248169,8.213380317020023,190.76467491257898
55.0,75.0,-0.38649851083755493,2.325345516204834,8.170288341664731,170.56306966641102
60.0,75.0,-0.019588423892855644,1.7527309656143188,6.075397432692171,179.359692209051
65.0,75.0,-0.4342435598373413,1.6043596267700195,5.76084761311852,164.85493260715987
70.0,75.0,0.13274721801280975,-0.14604806900024414,0.6840635138478164,317.7314135556157
75.0,75.0,2.002997636795044,-3.2130513191223145,13.123260203842085,328.06082482032656
80.0,75.0,0.7903496026992798,-2.266183376312256,8.31864492889756,340.7733732666799
85.0,75.0,-0.6613039970397949,-0.48552176356315613,2.8435271829515005,53.71431422427139
90.0,75.0,0.2700017988681793,-1.1093745231628418,3.9573696818361204,346.3211866209745
95.0,75.0,1.6575981378555298,-3.1900627613067627,12.46042932281352,332.54302426800575
100.0,75.0,-2.2306180000305176,-1.6631104946136475,9.643784259125354,53.29242037879919
105.0,75.0,-5.0230793952941895,0.18178167939186096,17.421540716085993,92.07258912547252
110.0,75.0,-5.952805042266846,1.0380299091339111,20.943941445719265,99.89158506867864
115.0,75.0,-4.833967685699463,0.4097893238067627,16.814772331476977,94.84554254295108
120.0,75.0,-3.4624085426330566,-0.113674595952034,12.007277746302924,88.11959336549552
125.0,75.0,-1.8594565391540527,-0.6794766783714294,6.861747752592843,69.92684675739866
130.0,75.0,0.480579137802124,-1.5764133930206299,5.712155663922532,343.0458409413269
135.0,75.0,3.254089593887329,-2.738600730895996,14.741442732019317,310.08354199836344
140.0,75.0,4.392796993255615,-3.267777442932129,18.976327274675693,306.6453556664616
145.0,75.0,4.0252251625061035,-3.1817123889923096,17.783716889517947,308.3243722697242
150.0,75.0,2.564750909805298,-2.8035459518432617,13.169918333885335,317.5469781237904
155.0,75.0,0.7849716544151306,-2.1917428970336914,8.069165972924072,340.2950396161107
160.0,75.0,0.1865445077419281,-2.00465726852417,6.9782207389989575,354.6836192356518
165.0,75.0,0.736025333404541,-2.245030641555786,8.18885495740873,341.8484529283331
170.0,75.0,1.3359986543655396,-2.070723295211792,8.541346710271064,327.1705176642537
175.0,75.0,1.6940147876739502,-1.647145390510559,8.189499083207926,314.1963143409707
180.0,75.0,2.307447910308838,-1.5375771522521973,9.610632596890438,303.6776635312809
185.0,75.0,2.8988699913024902,-1.4913249015808105,11.299203044234394,297.22357436696734
190.0,75.0,0.41259199380874634,-1.9839844703674316,7.023673940681194,348.252141722788
195.0,75.0,-1.7391566038131714,-1.8066997528076172,8.691950218145484,43.908734865852125
200.0,75.0,-1.5285228490829468,-1.154087781906128,6.638420801727541,52.94592936651958
205.0,75.0,-0.6392938494682312,-0.6588088274002075,3.181818715206714,44.138710927782654
210.0,75.0,-0.6545034050941467,-0.4416620433330536,2.7367156060279787,55.98833385862116
215.0,75.0,-1.2299292087554932,-0.6855509281158447,4.88046796746228,60.8651172641579
220.0,75.0,-1.399595022201538,-0.8433657288551331,5.66367960876096,58.927740973429025
225.0,75.0,-0.8189220428466797,-0.7858689427375793,3.933941430424573,46.17992649953442
230.0,75.0,-0.433082640171051,-0.0006132599664852023,1.50107891482618,89.91886725285292
235.0,75.0,-0.8913854360580444,0.47386032342910767,3.4989939081621118,117.99510299108397
240.0,75.0,-2.7523481845855713,0.7753332853317261,9.911004807315598,105.7324664598816
245.0,75.0,-5.406317234039307,0.15708400309085846,18.746365671933678,91.66429725408312
250.0,75.0,-6.9496917724609375,-1.2993998527526855,24.505262240610325,79.40955566557557
255.0,75.0,-6.708962917327881,-1.7008835077285767,23.989131364652003,75.77387826456254
260.0,75.0,-6.177149295806885,-1.4445817470550537,21.98785320613779,76.83741950107867
265.0,75.0,-5.181978702545166,-0.9284974336624146,18.246931398387794,79.84164273483208
270.0,75.0,-6.558370113372803,-1.6421266794204712,23.433233316673345,75.94292166318132
275.0,75.0,-5.487128257751465,-1.9919373989105225,20.23294545169489,70.04808939062048
280.0,75.0,-3.361154317855835,-1.6176506280899048,12.928873424502251,64.29949764982291
285.0,75.0,-0.5322774052619934,-0.5271885395050049,2.5966255544958923,45.275203077147125
290.0,75.0,-1.3801636695861816,-0.2784741520881653,4.880090940075601,78.59264649012141
295.0,75.0,-1.2259567975997925,-0.31141602993011475,4.384151170387835,75.74724869899671
300.0,75.0,0.04058116301894188,-0.6152527332305908,2.1371180931899043,356.2263210359659
305.0,75.0,0.48689600825309753,-0.6273742318153381,2.752530082918435,322.18548174387956
310.0,75.0,1.2346878051757812,-0.4743834137916565,4.584463216378391,291.0174368337949
315.0,75.0,2.923847198486328,-0.41351425647735596,10.23499135215355,278.04984775735954
320.0,75.0,3.326098918914795,-1.0152555704116821,12.053453925682062,286.9742405897052
325.0,75.0,2.7403318881988525,-1.211876392364502,10.385409935594334,293.8567916560954
330.0,75.0,1.8486785888671875,-0.9363940954208374,7.182669908427999,296.86316082782423
335.0,75.0,1.5242847204208374,-1.0091955661773682,6.336220936870655,303.50767126211304
340.0,75.0,1.5006221532821655,-0.89021235704422,6.047546816871326,300.677640806971
345.0,75.0,1.5069330930709839,-1.2948709726333618,6.886451342341356,310.67166647543024
0.0,80.0,-2.3134498596191406,-5.405550003051758,20.379555067947784,23.169800098249482
5.0,80.0,0.4970378875732422,-7.547013282775879,26.214841972492223,356.23200525871573
10.0,80.0,1.5101646184921265,-6.9054765701293945,24.500248604443037,347.66414642622914
15.0,80.0,0.7581499218940735,-2.6063692569732666,9.408181946145588,343.78115592834473
20.0,80.0,0.011522569693624973,-0.11770467460155487,0.4099180909373893,354.40890746704946
25.0,80.0,1.3910659551620483,1.1792683601379395,6.320862647171956,229.7105756752122
30.0,80.0,4.3185248374938965,1.9041731357574463,16.358608430648154,246.20581207841084
35.0,80.0,4.16348123550415,1.5766606330871582,15.430816318587617,249.2589214445103
40.0,80.0,3.4956111907958984,1.2639037370681763,12.883541694169732,250.12159349070365
45.0,80.0,0.7831653952598572,2.2199673652648926,8.159245936142215,199.43194444168742
50.0,80.0,-0.44952690601348877,2.6862969398498535,9.440250212636487,170.50010441729808
55.0,80.0,-1.4758155345916748,2.924105644226074,11.352729877825455,153.2196187466675
60.0,80.0,-0.005649169906973839,1.8170206546783447,6.297878481004994,179.8218663339287
65.0,80.0,0.5919308066368103,0.5392069220542908,2.775262521470889,227.66870347670505
70.0,80.0,1.449812889099121,-1.507666826248169,7.249735628257981,316.12067166029
75.0,80.0,2.2921109199523926,-3.3734021186828613,14.135970404610523,325.80523785961395
80.0,80.0,1.4191075563430786,-2.5212321281433105,10.02784091131708,330.62646203154105
85.0,80.0,-1.4614473581314087,-0.23230159282684326,5.129012844284362,80.96821814747614
90.0,80.0,-3.873037099838257,1.2177618741989136,14.071979382714407,107.4542113559765
95.0,80.0,-4.976193904876709,1.7275927066802979,18.257485944889147,109.14554397307188
100.0,80.0,-7.495293617248535,2.285353422164917,27.159671654249557,106.95673235296891
105.0,80.0,-7.207272052764893,1.789560317993164,25.739163415921066,103.944493683421
110.0,80.0,-5.936089038848877,0.5974718928337097,20.67861648493987,95.74750757679169
115.0,80.0,-3.253432035446167,-0.6244828701019287,11.482345178377903,79.13446537611298
120.0,80.0,-1.9650851488113403,-0.6631948351860046,7.188471814048474,71.35102146687143
125.0,80.0,-1.004142165184021,-0.28905224800109863,3.6217155495200974,73.94101287513291
130.0,80.0,0.3743181526660919,-1.0465502738952637,3.8524132680297276,340.3194660110833
135.0,80.0,3.010188341140747,-2.2283575534820557,12.98110879567262,306.51150263154375
140.0,80.0,4.280951976776123,-3.1970362663269043,18.518979219632207,306.75255880809755
145.0,80.0,3.8230085372924805,-2.9567720890045166,16.75132515745043,307.7189037286544
150.0,80.0,2.0391342639923096,-2.6643218994140625,11.628868739963162,322.57142429770283
155.0,80.0,0.4902006685733795,-2.1427159309387207,7.618589527600592,347.1138931366189
160.0,80.0,0.023728616535663605,-2.3416030406951904,8.11648301378609,359.41941352821436
165.0,80.0,0.7313015460968018,-2.4434831142425537,8.840355017745948,343.3382674117287
170.0,80.0,1.9027721881866455,-1.8669044971466064,9.239342721174046,314.454859003457
175.0,80.0,2.4754416942596436,-1.2339797019958496,9.586889454420957,296.4957362321831
180.0,80.0,3.123889684677124,-1.1729432344436646,11.565577785631564,290.5799137909045
185.0,80.0,2.877563238143921,-1.4313957691192627,11.139533478051309,296.44728143533473
190.0,80.0,-0.5762563347816467,-2.3299808502197266,8.319108875007709,13.891759185246201
195.0,80.0,-2.2452197074890137,-2.2991464138031006,11.13835884474658,44.32011911633913
200.0,80.0,-2.3224105834960938,-1.9161381721496582,10.435672554828194,50.475175074589
205.0,80.0,-2.092698097229004,-1.6287394762039185,9.191306083725907,52.1065049769328
210.0,80.0,-3.2079319953918457,-1.837166428565979,12.81306860750929,60.20045119963294
215.0,80.0,-4.4396891593933105,-1.9144752025604248,16.75783557803837,66.67341051105245
220.0,80.0,-4.2422261238098145,-2.009247303009033,16.26951558536956,64.65634170153186
225.0,80.0,-2.2997372150421143,-1.536741852760315,9.586795028641378,56.24816441529788
230.0,80.0,-1.0984809398651123,-0.9142055511474609,4.953431187012829,50.231240738199176
235.0,80.0,-1.3074986934661865,-1.0131536722183228,5.733145909169715,52.22863651263907
240.0,80.0,-3.1343836784362793,-0.8908526301383972,11.2941422607874,74.13382208239756
245.0,80.0,-5.598331928253174,-1.026471495628357,19.727455167670655,79.61004665076786
250.0,80.0,-6.802321910858154,-1.9054869413375854,24.484616603056672,74.35121777461876
255.0,80.0,-6.940502643585205,-1.806811809539795,24.857777787834657,75.40814630624027
260.0,80.0,-6.296873092651367,-1.1588010787963867,22.191642436160247,79.57263870355428
265.0,80.0,-5.788290977478027,-0.6574836373329163,20.191401292182565,83.51963034715862
270.0,80.0,-6.3221869468688965,-1.2417248487472534,22.331544853810414,78.88812265352146
275.0,80.0,-5.305915832519531,-1.880008339881897,19.510754713811124,70.48958985233958
280.0,80.0,-3.0750839710235596,-1.6656749248504639,12.121502358725815,61.55700740686996
285.0,80.0,0.5003224015235901,-0.6406264901161194,2.8173617840246235,322.0105461595098
