Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyPcldmax,20250117-20250117,14,2025-01-17T01:15:03.000,2460692.5521180555,6,245,1859.839111328125,136.29229736328125
xyPcldmax,20250117-20250117,15,2025-01-17T01:25:30.000,2460692.5593749997,-3,260,1957.786865234375,126.53103637695312
xyPcldmax,20250117-20250117,16,2025-01-17T01:46:24.000,2460692.573888889,10,291,1873.0665283203125,113.60226440429688
xyPcldmax,20250117-20250117,17,2025-01-17T01:53:58.588,2460692.579150327,-8,293,2018.95751953125,110.12303161621094
xyPcldmax,20250117-20250117,18,2025-01-17T02:07:38.400,2460692.588638889,-8,299,2023.162841796875,109.63726806640625
xyPcldmax,20250117-20250117,19,2025-01-17T02:42:37.412,2460692.612933007,-4,323,1957.379150390625,119.16344451904297
xyPcldmax,20250117-20250117,20,2025-01-17T02:52:06.698,2460692.619521964,8,335,1878.4339599609375,130.760498046875
xyPcldmax,20250117-20250117,21,2025-01-17T03:00:49.500,2460692.625572917,-2,343,1960.8565673828125,127.11157989501953
xyPcldmin,20250117-20250117,1,2025-01-17T04:26:50.000,2460692.685300926,10,26,1722.8741455078125,81.35787963867188
xyPcldmin,20250117-20250117,2,2025-01-17T04:43:30.000,2460692.6968750004,9,37,1664.5875244140625,87.87841796875
xyPcldmin,20250117-20250117,3,2025-01-17T06:06:55.529,2460692.7548093684,7,87,1763.605712890625,105.17076873779297
xyPcldmin,20250117-20250117,4,2025-01-17T07:13:30.000,2460692.801041667,7,141,1711.5125732421875,110.69798278808594
xyPcldmin,20250117-20250117,5,2025-01-17T07:34:32.143,2460692.8156498014,10,168,1692.494384765625,94.5667953491211
xyPcldmin,20250117-20250117,6,2025-01-17T07:42:00.000,2460692.8208333333,10,176,1699.298583984375,119.3670654296875
xyPcldmin,20250117-20250117,7,N/A,0.0,11,223,1563.167236328125,84.11800384521484
xyPcldmin,20250117-20250117,8,N/A,0.0,-8,224,1744.0504150390625,101.45587921142578
xyPcldmin,20250117-20250117,9,2025-01-17T01:12:57.600,2460692.550666667,-3,241,1771.3785400390625,111.43810272216797
xyPcldmin,20250117-20250117,10,2025-01-17T01:14:26.118,2460692.5516911764,-9,243,1763.3287353515625,102.18128204345703
xyPcldmin,20250117-20250117,11,2025-01-17T01:42:19.317,2460692.571056911,8,278,1757.8878173828125,113.70833587646484
xyPcldmin,20250117-20250117,12,2025-01-17T02:07:38.400,2460692.588638889,10,304,1736.9681396484375,90.83712768554688
xyPcldmin,20250117-20250117,13,2025-01-17T02:36:22.588,2460692.6085947715,8,319,1691.6390380859375,98.4315414428711
xyPcldmin,20250117-20250117,14,2025-01-17T03:00:49.500,2460692.625572917,11,338,1802.90283203125,103.78885650634766
xyPcldmin,20250117-20250117,15,2025-01-17T03:04:54.188,2460692.6284049484,8,349,1740.54150390625,103.32191467285156
