Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyfnh3min,20241202-20241203,8,2024-12-02T11:42:19.154,2460646.987721688,11,158,1643.8912353515625,57.26040267944336
xyfnh3min,20241202-20241203,9,2024-12-02T12:15:06.000,2460647.010486111,-7,162,1784.005859375,85.13794708251953
xyfnh3min,20241202-20241203,10,2024-12-03T04:39:44.400,2460647.694263889,-10,266,1894.3470458984375,85.77565002441406
xyfnh3min,20241202-20241203,11,2024-12-03T05:02:22.800,2460647.709986111,-10,281,1889.7142333984375,88.90116882324219
xyfnh3min,20241202-20241203,12,2024-12-03T05:14:50.769,2460647.718643162,10,293,1782.756591796875,78.17566680908203
xyPcldmax,20241202-20241203,1,2024-12-03T07:39:12.000,2460647.8188888887,-6,10,2003.1778564453125,111.675048828125
xyPcldmax,20241202-20241203,2,2024-12-02T22:03:20.000,2460647.4189814813,-3,26,1915.2069091796875,122.06790161132812
xyPcldmax,20241202-20241203,3,2024-12-02T22:03:20.000,2460647.4189814813,8,27,1913.9114990234375,126.6795654296875
xyPcldmax,20241202-20241203,4,2024-12-02T17:20:37.500,2460647.22265625,-1,39,1920.061767578125,123.00035858154297
xyPcldmax,20241202-20241203,5,2024-12-02T07:37:39.450,2460646.817817708,-3,60,1986.005859375,120.38916778564453
xyPcldmax,20241202-20241203,6,2024-12-02T03:34:00.000,2460646.648611111,-2,82,1984.2763671875,115.38395690917969
xyPcldmax,20241202-20241203,7,2024-12-02T03:40:21.600,2460646.6530277776,-10,83,1944.282470703125,105.57447052001953
xyPcldmax,20241202-20241203,8,2024-12-02T04:16:24.000,2460646.6780555556,-1,106,1884.6302490234375,116.60401153564453
xyPcldmax,20241202-20241203,9,2024-12-02T04:37:36.000,2460646.692777778,-4,118,2013.82421875,124.21910858154297
xyPcldmax,20241202-20241203,10,2024-12-02T04:37:36.000,2460646.692777778,8,120,1886.048095703125,123.82035064697266
xyPcldmax,20241202-20241203,11,2024-12-02T04:58:30.000,2460646.7072916664,-3,146,2081.203369140625,123.51568603515625
xyPcldmax,20241202-20241203,12,2024-12-03T02:48:18.000,2460647.616875,-6,185,1984.6934814453125,115.02751159667969
xyPcldmax,20241202-20241203,13,2024-12-03T02:48:18.000,2460647.616875,7,188,1908.3095703125,126.03099822998047
xyPcldmax,20241202-20241203,14,2024-12-03T02:54:49.875,2460647.62141059,-4,193,1971.9859619140625,123.90489959716797
xyPcldmax,20241202-20241203,15,2024-12-03T03:06:12.857,2460647.6293154764,-3,207,2131.899658203125,134.68099975585938
xyPcldmax,20241202-20241203,16,2024-12-03T03:09:12.000,2460647.6313888887,-1,212,2131.966064453125,139.97036743164062
xyPcldmax,20241202-20241203,17,2024-12-03T03:20:43.500,2460647.639392361,-5,225,2082.375244140625,133.1129150390625
xyPcldmax,20241202-20241203,18,2024-12-03T03:54:27.600,2460647.662819444,-10,242,1936.259765625,97.53144836425781
xyPcldmax,20241202-20241203,19,2024-12-03T03:54:27.600,2460647.662819444,-3,244,1932.2294921875,115.10967254638672
xyPcldmax,20241202-20241203,20,2024-12-03T04:17:06.000,2460647.678541667,-3,257,1940.5111083984375,120.37177276611328
xyPcldmax,20241202-20241203,21,2024-12-03T05:02:22.800,2460647.709986111,9,278,1953.5552978515625,137.13290405273438
xyPcldmax,20241202-20241203,22,2024-12-03T05:32:45.849,2460647.7310862155,0,303,1919.9736328125,122.49116516113281
xyPcldmax,20241202-20241203,23,2024-12-03T05:36:49.412,2460647.733905229,-7,306,1905.37255859375,97.3367691040039
xyPcldmax,20241202-20241203,24,2024-12-03T06:05:06.000,2460647.7535416665,-8,321,1950.52783203125,104.22511291503906
xyPcldmax,20241202-20241203,25,2024-12-03T06:14:33.849,2460647.7601139937,6,328,1951.35302734375,141.09906005859375
xyPcldmax,20241202-20241203,26,2024-12-03T06:26:00.000,2460647.7680555554,-6,334,1927.0191650390625,111.16520690917969
xyPcldmax,20241202-20241203,27,2024-12-03T06:36:27.000,2460647.7753125,-5,349,2066.10498046875,121.0672378540039
xyPcldmin,20241202-20241203,1,2024-12-03T07:39:12.000,2460647.8188888887,8,17,1630.9073486328125,109.88214111328125
xyPcldmin,20241202-20241203,2,2024-12-03T00:27:18.000,2460647.518958333,-8,20,1846.1640625,102.22811126708984
xyPcldmin,20241202-20241203,3,2024-12-02T14:18:01.317,2460647.095848577,11,46,1690.8760986328125,71.23838806152344
xyPcldmin,20241202-20241203,4,2024-12-02T10:21:48.000,2460646.9318055557,11,51,1685.857177734375,72.69863891601562
xyPcldmin,20241202-20241203,5,2024-12-02T03:23:19.500,2460646.6411979166,8,65,1642.450927734375,97.23233032226562
xyPcldmin,20241202-20241203,6,2024-12-02T03:55:12.000,2460646.663333333,8,92,1673.223876953125,84.6928482055664
xyPcldmin,20241202-20241203,7,2024-12-02T04:03:43.269,2460646.669250801,-9,98,1750.1978759765625,94.26276397705078
xyPcldmin,20241202-20241203,8,2024-12-02T04:24:52.846,2460646.6839449788,8,111,1583.814208984375,85.90336608886719
xyPcldmin,20241202-20241203,9,2024-12-02T04:37:36.000,2460646.692777778,-7,125,1808.265625,93.8821792602539
xyPcldmin,20241202-20241203,10,2024-12-02T04:48:03.000,2460646.700034722,6,136,1699.9278564453125,95.6378173828125
xyPcldmin,20241202-20241203,11,2024-12-02T12:15:06.000,2460647.010486111,7,162,1529.83837890625,84.516845703125
xyPcldmin,20241202-20241203,12,2024-12-02T12:31:53.538,2460647.0221474357,-7,164,1770.7752685546875,91.25791931152344
xyPcldmin,20241202-20241203,13,2024-12-03T02:58:45.000,2460647.6241319445,9,197,1738.3277587890625,91.03433990478516
xyPcldmin,20241202-20241203,14,2024-12-03T03:09:12.000,2460647.6313888887,7,221,1602.048583984375,112.88288116455078
xyPcldmin,20241202-20241203,15,2024-12-03T04:30:40.250,2460647.687965857,6,264,1552.3514404296875,105.52873229980469
xyPcldmin,20241202-20241203,16,2024-12-03T05:23:18.000,2460647.724513889,8,297,1689.89794921875,91.60394287109375
xyPcldmin,20241202-20241203,17,2024-12-03T05:51:34.588,2460647.744150327,7,313,1615.803955078125,95.00736236572266
xyPcldmin,20241202-20241203,18,2024-12-03T06:26:00.000,2460647.7680555554,7,339,1637.0638427734375,114.01766204833984
