Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyPcldmax,20241128-20241129,10,2024-11-28T17:44:07.500,2460643.2389756944,-2,171,2016.8170166015625,124.64933013916016
xyPcldmax,20241128-20241129,11,2024-11-28T03:58:48.000,2460642.665833333,-4,207,1918.10888671875,110.8699722290039
xyPcldmax,20241128-20241129,12,2024-11-28T04:19:43.200,2460642.680361111,7,226,2014.019287109375,137.82130432128906
xyPcldmax,20241128-20241129,13,2024-11-28T04:48:01.412,2460642.7000163402,0,241,2144.437744140625,143.80906677246094
xyPcldmax,20241128-20241129,14,2024-11-28T05:10:00.346,2460642.715281784,-3,255,2012.296142578125,134.53440856933594
xyPcldmax,20241128-20241129,15,2024-11-28T05:44:25.200,2460642.7391805556,-1,278,1942.58740234375,117.0350112915039
xyPcldmax,20241128-20241129,16,2024-11-28T05:54:25.529,2460642.7461288124,-1,283,1936.4210205078125,114.90788269042969
xyPcldmax,20241128-20241129,17,2024-11-28T06:50:12.000,2460642.784861111,9,312,1967.39111328125,130.15713500976562
xyPcldmax,20241128-20241129,18,2024-11-28T10:36:10.000,2460642.9417824075,-1,330,1935.76416015625,123.75857543945312
xyPcldmin,20241128-20241129,1,2024-11-29T00:25:19.200,2460643.517583334,9,10,1681.36279296875,102.91008758544922
xyPcldmin,20241128-20241129,2,2024-11-29T00:25:19.200,2460643.517583334,-10,15,1839.7230224609375,99.44180297851562
xyPcldmin,20241128-20241129,3,2024-11-29T01:49:03.774,2460643.575738127,10,33,1694.340576171875,99.89762878417969
xyPcldmin,20241128-20241129,4,2024-11-29T05:07:20.471,2460643.7134313723,9,44,1607.759765625,97.91259002685547
xyPcldmin,20241128-20241129,5,2024-11-29T05:14:36.120,2460643.7184736114,-10,50,1825.515869140625,94.01917266845703
xyPcldmin,20241128-20241129,6,2024-11-29T05:48:55.200,2460643.7423055554,11,70,1624.9918212890625,66.15377807617188
xyPcldmin,20241128-20241129,7,2024-11-29T06:16:45.115,2460643.7616332797,6,86,1578.1392822265625,109.93772888183594
xyPcldmin,20241128-20241129,8,2024-11-29T06:40:26.640,2460643.778086111,10,101,1780.32080078125,87.50269317626953
xyPcldmin,20241128-20241129,9,2024-11-29T07:01:54.120,2460643.7929875,8,114,1621.756591796875,89.40398406982422
xyPcldmin,20241128-20241129,10,2024-11-29T07:08:28.800,2460643.7975555556,-6,115,1768.6759033203125,100.65072631835938
xyPcldmin,20241128-20241129,11,2024-11-29T07:29:25.200,2460643.8120972225,-7,129,1840.7054443359375,99.53760528564453
xyPcldmin,20241128-20241129,12,2024-11-29T07:29:25.200,2460643.8120972225,8,130,1584.505126953125,88.00521850585938
xyPcldmin,20241128-20241129,13,2024-11-29T07:39:52.500,2460643.819357639,-6,149,1815.67626953125,97.12067413330078
xyPcldmin,20241128-20241129,14,2024-11-29T07:40:46.286,2460643.819980159,11,150,1754.693359375,77.48558044433594
xyPcldmin,20241128-20241129,15,2024-11-29T00:42:00.000,2460643.529166667,9,162,1721.098388671875,92.7357177734375
xyPcldmin,20241128-20241129,16,2024-11-28T03:47:27.257,2460642.657954365,8,193,1562.333984375,90.70665740966797
xyPcldmin,20241128-20241129,17,2024-11-28T03:48:21.000,2460642.658576389,-6,198,1736.1839599609375,101.18517303466797
xyPcldmin,20241128-20241129,18,2024-11-28T03:48:21.000,2460642.658576389,6,199,1582.5157470703125,112.2451171875
xyPcldmin,20241128-20241129,19,2024-11-28T04:40:38.400,2460642.694888889,10,236,1767.9798583984375,95.0160140991211
xyPcldmin,20241128-20241129,20,2024-11-28T05:10:00.346,2460642.715281784,8,255,1624.9833984375,115.75149536132812
xyPcldmin,20241128-20241129,21,2024-11-28T06:16:13.529,2460642.761267702,7,296,1558.209228515625,98.2701644897461
xyPcldmin,20241128-20241129,22,2024-11-28T10:36:10.000,2460642.9417824075,8,331,1746.201171875,104.99578094482422
xyPcldmin,20241128-20241129,23,2024-11-28T10:50:37.765,2460642.9518259806,8,339,1736.4443359375,95.45382690429688
xyPcldmin,20241128-20241129,24,2024-11-28T11:25:20.400,2460642.9759305553,-3,341,1841.943603515625,112.1710433959961
xyPcldmin,20241128-20241129,25,2024-11-28T11:25:20.400,2460642.9759305553,7,348,1692.384033203125,105.74134826660156
xyPcldmin,20241128-20241129,26,2024-11-28T12:33:52.500,2460643.0235243053,-3,354,1778.6915283203125,109.28486633300781
