Type,Collection,No.,Avg. Time,JD,Lat,Lon,PCld,fNH3
xyPcldmax,20250117-20250117,12,2025-01-17T06:10:09.840,2460692.7570583336,-6,264,1953.0362548828125,120.22309875488281
xyPcldmax,20250117-20250117,13,2025-01-17T06:38:04.800,2460692.776444445,5,282,1928.944580078125,132.51483154296875
xyPcldmax,20250117-20250117,14,2025-01-17T06:59:36.000,2460692.791388889,4,291,1933.1287841796875,128.1605682373047
xyPcldmax,20250117-20250117,15,2025-01-17T07:21:06.000,2460692.806319445,-9,320,1894.394287109375,127.65315246582031
xyPcldmax,20250117-20250117,16,2025-01-17T07:42:00.000,2460692.8208333333,-8,348,1914.58056640625,122.08296203613281
xyPcldmin,20250117-20250117,1,N/A,0.0,11,39,1563.167236328125,84.11800384521484
xyPcldmin,20250117-20250117,2,N/A,0.0,-8,40,1744.0504150390625,101.45587921142578
xyPcldmin,20250117-20250117,3,2025-01-17T01:13:44.625,2460692.551210938,-3,57,1769.943115234375,112.12774658203125
xyPcldmin,20250117-20250117,4,2025-01-17T01:15:03.000,2460692.5521180555,-9,59,1761.35693359375,102.37519073486328
xyPcldmin,20250117-20250117,5,2025-01-17T01:43:24.857,2460692.5718154763,8,94,1755.086181640625,113.31497955322266
xyPcldmin,20250117-20250117,6,2025-01-17T02:14:02.760,2460692.5930875,10,120,1737.150390625,90.59828186035156
xyPcldmin,20250117-20250117,7,2025-01-17T02:37:27.462,2460692.6093456196,8,134,1698.3895263671875,99.19751739501953
xyPcldmin,20250117-20250117,8,2025-01-17T02:59:41.208,2460692.6247824947,-6,148,1830.149169921875,112.44769287109375
xyPcldmin,20250117-20250117,9,2025-01-17T03:26:09.600,2460692.643166667,8,164,1728.09375,102.94660186767578
xyPcldmin,20250117-20250117,10,2025-01-17T04:14:26.229,2460692.67669246,10,200,1697.70751953125,76.73764038085938
xyPcldmin,20250117-20250117,11,2025-01-17T04:43:30.000,2460692.696875,9,211,1664.5875244140625,87.87841796875
xyPcldmin,20250117-20250117,12,2025-01-17T06:01:33.360,2460692.751080556,8,258,1765.7530517578125,99.27098846435547
xyPcldmin,20250117-20250117,13,2025-01-17T07:12:29.647,2460692.8003431372,7,314,1708.9344482421875,110.20889282226562
xyPcldmin,20250117-20250117,14,2025-01-17T07:31:33.000,2460692.813576389,4,332,1713.4686279296875,102.64190673828125
xyPcldmin,20250117-20250117,15,2025-01-17T07:34:32.143,2460692.8156498014,10,341,1692.494384765625,94.5667953491211
xyPcldmin,20250117-20250117,16,2025-01-17T07:42:00.000,2460692.8208333333,10,349,1699.298583984375,119.3670654296875
